"","V1","V2"
"784","3.783.C","11.6765678775"
"785","3.784.C","10.0753935748"
"786","3.785.C","14.9043944452"
"787","3.786.C","12.6280349316"
"788","3.787.C","14.4152253969"
"789","3.788.C","14.103302192"
"790","3.789.C","12.9137016654"
"791","3.790.C","15.5056160797"
"792","3.791.C","11.0647336104"
"793","3.792.C","9.8567156465"
"794","3.793.C","12.4094758438"
"795","3.794.C","9.9084600148"
"796","3.795.C","5.2733311521"
"797","3.796.C","9.9862111675"
"798","3.797.C","10.2716536158"
"799","3.798.C","14.8969761343"
"800","3.799.C","16.0176009614"
"801","3.800.C","8.4519710892"
"802","3.801.C","16.3908539401"
"803","3.802.C","19.2449684639"
"804","3.803.C","10.162183662"
"805","3.804.C","19.4295678711"
"806","3.805.C","14.4445033636"
"807","3.806.C","10.8007929531"
"808","3.807.C","6.4427115009"
"809","3.808.C","6.2962956387"
"810","3.809.C","11.2277883899"
"811","3.810.C","12.443305316"
"812","3.811.C","15.8485455336"
"813","3.812.C","10.4151294184"
"814","3.813.C","9.8465560967"
"815","3.814.C","9.5300985536"
"816","3.815.C","11.5163997441"
"817","3.816.C","12.6861087921"
"818","3.817.C","16.0675712534"
"819","3.818.C","13.6396897179"
"820","3.819.C","11.3467116799"
"821","3.820.C","13.9298038368"
"822","3.821.C","15.5144959287"
"823","3.822.C","18.0533928811"
"824","3.823.C","10.8071131359"
"825","3.824.C","10.8690577487"
"826","3.825.C","14.0231044166"
